Index,BWTDA,Area de Salida,Fecha,Orden/Pedido,Año,Mes,Dia,Bultos,Dia sem,Contenedores,Registro Valido,% Registro Valido
20062,608,Seco,44965,7210782,2023,2,8,440.0,3,5,OK,1.0
20063,608,Seco,44965,7210808,2023,2,8,26.0,3,2,OK,1.0
20067,608,Seco,44966,7211798,2023,2,9,444.0,4,5,OK,1.0
20071,608,Seco,44971,7215507,2023,2,14,715.0,2,11,OK,1.0
20075,608,Seco,44972,7216428,2023,2,15,426.0,3,7,OK,1.0
20079,608,Seco,44974,7218237,2023,2,17,472.0,5,5,OK,1.0
20083,608,Seco,44975,7219196,2023,2,18,673.0,6,9,OK,1.0
20088,608,Seco,44978,7220497,2023,2,21,381.0,2,3,OK,1.0
20092,608,Seco,44979,7221795,2023,2,22,553.0,3,5,OK,1.0
20096,608,Seco,44981,7223948,2023,2,24,448.0,5,5,OK,1.0
20099,608,Seco,44982,7225120,2023,2,25,305.0,6,7,OK,1.0
20103,608,Seco,44985,7226907,2023,2,28,575.0,2,8,OK,1.0
20107,614,Seco,44929,7182723,2023,1,3,424.0,2,7,OK,1.0
20113,614,Seco,44931,7184624,2023,1,5,351.0,4,8,OK,1.0
20117,614,Seco,44933,7186448,2023,1,7,201.0,6,6,OK,1.0
20120,614,Seco,44936,7188214,2023,1,10,608.0,2,11,OK,1.0
20125,614,Seco,44938,7190070,2023,1,12,558.0,4,8,OK,1.0
20127,614,Seco,44940,7191797,2023,1,14,474.0,6,7,OK,1.0
20130,614,Seco,44943,7193544,2023,1,17,386.0,2,6,OK,1.0
20134,614,Seco,44944,7194372,2023,1,18,345.0,3,5,OK,1.0
20137,614,Seco,44945,7195069,2023,1,19,312.0,4,4,OK,1.0
20139,614,Seco,44947,7196997,2023,1,21,418.0,6,6,OK,1.0
20143,614,Seco,44950,7198661,2023,1,24,525.0,2,9,OK,1.0
20147,614,Seco,44951,7199625,2023,1,25,397.0,3,4,OK,1.0
20150,614,Seco,44952,7200659,2023,1,26,390.0,4,6,OK,1.0
20153,614,Seco,44956,7202553,2023,1,30,60.0,1,1,OK,1.0
20154,614,Seco,44956,7202850,2023,1,30,492.0,1,7,OK,1.0
20159,614,Seco,44958,7205280,2023,2,1,676.0,3,11,OK,1.0
20162,614,Seco,44959,7206357,2023,2,2,414.0,4,4,OK,1.0
20165,614,Seco,44961,7208474,2023,2,4,541.0,6,7,OK,1.0
20169,614,Seco,44964,7210189,2023,2,7,505.0,2,8,OK,1.0
20173,614,Seco,44965,7211419,2023,2,8,397.0,3,3,OK,1.0
20178,614,Seco,44971,7215362,2023,2,14,85.0,2,1,OK,1.0
20179,614,Seco,44971,7215376,2023,2,14,655.0,2,11,OK,1.0
20181,614,Seco,44973,7217691,2023,2,16,329.0,4,4,OK,1.0
20184,614,Seco,44974,7218586,2023,2,17,200.0,5,3,OK,1.0
20188,614,Seco,44975,7219020,2023,2,18,336.0,6,5,OK,1.0
20192,614,Seco,44978,7221103,2023,2,21,493.0,2,8,OK,1.0
20194,614,Seco,44980,7223020,2023,2,23,336.0,4,3,OK,1.0
20195,614,Seco,44980,7223028,2023,2,23,34.0,4,2,OK,1.0
20196,614,Seco,44981,7224595,2023,2,24,336.0,5,4,OK,1.0
20198,614,Seco,44982,7225423,2023,2,25,202.0,6,6,OK,1.0
20200,614,Seco,44985,7227288,2023,2,28,421.0,2,6,OK,1.0
20204,618,Seco,44936,7187942,2023,1,10,623.0,2,12,OK,1.0
20208,618,Seco,44937,7188923,2023,1,11,291.0,3,7,OK,1.0
20212,618,Seco,44939,7190765,2023,1,13,632.0,5,10,OK,1.0
20217,618,Seco,44943,7193507,2023,1,17,675.0,2,12,OK,1.0
20221,618,Seco,44944,7194178,2023,1,18,138.0,3,4,OK,1.0
20225,618,Seco,44946,7195897,2023,1,20,471.0,5,8,OK,1.0
20229,618,Seco,44947,7196866,2023,1,21,396.0,6,3,OK,1.0
20233,618,Seco,44950,7198672,2023,1,24,505.0,2,8,OK,1.0
20236,618,Seco,44952,7200616,2023,1,26,505.0,4,6,OK,1.0
20237,618,Seco,44952,7200644,2023,1,26,68.0,4,1,OK,1.0
20241,618,Seco,44954,7202100,2023,1,28,549.0,6,11,OK,1.0
20245,618,Seco,44957,7204296,2023,1,31,614.0,2,12,OK,1.0
20248,618,Seco,44959,7206365,2023,2,2,533.0,4,8,OK,1.0
20252,618,Seco,44961,7208462,2023,2,4,648.0,6,11,OK,1.0
20256,618,Seco,44964,7209946,2023,2,7,625.0,2,7,OK,1.0
20260,618,Seco,44966,7212186,2023,2,9,659.0,4,9,OK,1.0
20265,618,Seco,44973,7217006,2023,2,16,910.0,4,19,OK,1.0
20269,618,Seco,44975,7219291,2023,2,18,523.0,6,7,OK,1.0
20273,618,Seco,44978,7220883,2023,2,21,670.0,2,12,OK,1.0
20277,618,Seco,44980,7223079,2023,2,23,535.0,4,7,OK,1.0
20278,618,Seco,44980,7223133,2023,2,23,54.0,4,1,OK,1.0
20281,618,Seco,44982,7225123,2023,2,25,549.0,6,9,OK,1.0
20286,618,Seco,44985,7226831,2023,2,28,569.0,2,8,OK,1.0
20288,619,Seco,44928,7181498,2023,1,2,286.0,1,5,OK,1.0
20290,619,Seco,44930,7183700,2023,1,4,386.0,3,8,OK,1.0
20292,619,Seco,44932,7185443,2023,1,6,374.0,5,5,OK,1.0
20294,619,Seco,44935,7187090,2023,1,9,536.0,1,13,OK,1.0
20298,619,Seco,44937,7188917,2023,1,11,750.0,3,12,OK,1.0
20302,619,Seco,44939,7190854,2023,1,13,555.0,5,9,OK,1.0
20306,619,Seco,44942,7192659,2023,1,16,581.0,1,10,OK,1.0
20310,619,Seco,44946,7195892,2023,1,20,543.0,5,8,OK,1.0
20315,619,Seco,44949,7197689,2023,1,23,493.0,1,8,OK,1.0
20319,619,Seco,44951,7199297,2023,1,25,449.0,3,5,OK,1.0
20323,619,Seco,44953,7201695,2023,1,27,455.0,5,6,OK,1.0
20326,619,Seco,44956,7203674,2023,1,30,260.0,1,3,OK,1.0
20330,619,Seco,44958,7205659,2023,2,1,342.0,3,4,OK,1.0
20334,619,Seco,44960,7207567,2023,2,3,362.0,5,5,OK,1.0
20336,619,Seco,44964,7210268,2023,2,7,323.0,2,6,OK,1.0
20341,619,Seco,44965,7211076,2023,2,8,294.0,3,7,OK,1.0
20345,619,Seco,44967,7212888,2023,2,10,499.0,5,9,OK,1.0
20349,619,Seco,44970,7214962,2023,2,13,317.0,1,4,OK,1.0
20353,619,Seco,44971,7215212,2023,2,14,403.0,2,5,OK,1.0
20355,619,Seco,44973,7217809,2023,2,16,578.0,4,11,OK,1.0
20359,619,Seco,44974,7218118,2023,2,17,508.0,5,12,OK,1.0
20361,619,Seco,44977,7220042,2023,2,20,389.0,1,4,OK,1.0
20364,619,Seco,44979,7222446,2023,2,22,446.0,3,3,OK,1.0
20366,619,Seco,44980,7223010,2023,2,23,43.0,4,1,OK,1.0
20369,619,Seco,44981,7224579,2023,2,24,496.0,5,7,OK,1.0
20373,619,Seco,44984,7225867,2023,2,27,460.0,1,6,OK,1.0
20377,620,Seco,44928,7181617,2023,1,2,351.0,1,6,OK,1.0
20381,620,Seco,44930,7183826,2023,1,4,559.0,3,9,OK,1.0
20385,620,Seco,44932,7185472,2023,1,6,562.0,5,10,OK,1.0
20389,620,Seco,44937,7189206,2023,1,11,496.0,3,13,OK,1.0
20393,620,Seco,44939,7191053,2023,1,13,985.0,5,17,OK,1.0
20396,620,Seco,44942,7192487,2023,1,16,806.0,1,16,OK,1.0
20402,620,Seco,44946,7194040,2023,1,20,587.0,5,9,OK,1.0
20403,620,Seco,44946,7196012,2023,1,20,839.0,5,15,OK,1.0
20405,620,Seco,44949,7197948,2023,1,23,611.0,1,8,OK,1.0
20410,620,Seco,44951,7199777,2023,1,25,508.0,3,8,OK,1.0
20417,620,Seco,44954,7201954,2023,1,28,481.0,6,6,OK,1.0
20421,620,Seco,44956,7202936,2023,1,30,519.0,1,6,OK,1.0
20422,620,Seco,44956,7203711,2023,1,30,249.0,1,9,OK,1.0
20423,620,Seco,44956,7203725,2023,1,30,81.0,1,1,OK,1.0
20426,620,Seco,44958,7205705,2023,2,1,392.0,3,6,OK,1.0
20429,620,Seco,44960,7207570,2023,2,3,642.0,5,10,OK,1.0
20433,620,Seco,44961,7208634,2023,2,4,216.0,6,7,OK,1.0
20436,620,Seco,44963,7209398,2023,2,6,394.0,1,5,OK,1.0
20442,620,Seco,44966,7212392,2023,2,9,784.0,4,13,OK,1.0
20446,620,Seco,44968,7214061,2023,2,11,431.0,6,9,OK,1.0
20450,620,Seco,44971,7215504,2023,2,14,703.0,2,13,OK,1.0
20454,620,Seco,44972,7216453,2023,2,15,332.0,3,4,OK,1.0
20458,620,Seco,44974,7218252,2023,2,17,476.0,5,6,OK,1.0
20462,620,Seco,44975,7219164,2023,2,18,334.0,6,5,OK,1.0
20466,620,Seco,44978,7220856,2023,2,21,502.0,2,6,OK,1.0
20470,620,Seco,44979,7221812,2023,2,22,576.0,3,5,OK,1.0
20473,620,Seco,44981,7223952,2023,2,24,513.0,5,6,OK,1.0
20476,620,Seco,44982,7225026,2023,2,25,521.0,6,6,OK,1.0
20480,620,Seco,44985,7226832,2023,2,28,515.0,2,6,OK,1.0
20481,627,Seco,44929,7182818,2023,1,3,581.0,2,9,OK,1.0
20482,627,Seco,44931,7184653,2023,1,5,431.0,4,9,OK,1.0
20484,627,Seco,44932,7185445,2023,1,6,343.0,5,9,OK,1.0
20486,627,Seco,44935,7187098,2023,1,9,419.0,1,4,OK,1.0
20490,627,Seco,44936,7187901,2023,1,10,531.0,2,7,OK,1.0
20494,627,Seco,44938,7190174,2023,1,12,575.0,4,9,OK,1.0
20498,627,Seco,44939,7190857,2023,1,13,456.0,5,7,OK,1.0
20502,627,Seco,44943,7193472,2023,1,17,582.0,2,10,OK,1.0
20503,627,Seco,44943,7193486,2023,1,17,62.0,2,1,OK,1.0
20507,627,Seco,44945,7195075,2023,1,19,458.0,4,8,OK,1.0
20511,627,Seco,44946,7196011,2023,1,20,545.0,5,9,OK,1.0
20516,627,Seco,44951,7198955,2023,1,25,515.0,3,7,OK,1.0
20517,627,Seco,44951,7198970,2023,1,25,31.0,3,1,OK,1.0
20522,627,Seco,44954,7201598,2023,1,28,571.0,6,9,OK,1.0
20526,627,Seco,44957,7204700,2023,1,31,656.0,2,12,OK,1.0
20530,627,Seco,44960,7207664,2023,2,3,760.0,5,16,OK,1.0
20533,627,Seco,44961,7208638,2023,2,4,527.0,6,9,OK,1.0
20537,627,Seco,44964,7210337,2023,2,7,626.0,2,12,OK,1.0
20541,627,Seco,44967,7213374,2023,2,10,805.0,5,15,OK,1.0
20545,627,Seco,44971,7214248,2023,2,14,636.0,2,8,OK,1.0
20551,627,Seco,44972,7215864,2023,2,15,537.0,3,9,OK,1.0
20552,627,Seco,44972,7216216,2023,2,15,139.0,3,4,OK,1.0
20555,627,Seco,44974,7218121,2023,2,17,487.0,5,5,OK,1.0
20558,627,Seco,44975,7219531,2023,2,18,248.0,6,6,OK,1.0
20564,627,Seco,44979,7221116,2023,2,22,493.0,3,5,OK,1.0
20565,627,Seco,44979,7222452,2023,2,22,564.0,3,5,OK,1.0
20568,627,Seco,44981,7224500,2023,2,24,85.0,5,3,OK,1.0
20571,627,Seco,44982,7225530,2023,2,25,628.0,6,12,OK,1.0
20575,627,Seco,44985,7227322,2023,2,28,504.0,2,7,OK,1.0
20578,628,Seco,44929,7182838,2023,1,3,207.0,2,6,OK,1.0
20579,628,Seco,44929,7182856,2023,1,3,34.0,2,1,OK,1.0
20583,628,Seco,44931,7184685,2023,1,5,551.0,4,13,OK,1.0
20587,628,Seco,44932,7185197,2023,1,6,291.0,5,8,OK,1.0
20590,628,Seco,44935,7187363,2023,1,9,449.0,1,8,OK,1.0
20593,628,Seco,44936,7187941,2023,1,10,183.0,2,6,OK,1.0
20597,628,Seco,44938,7190204,2023,1,12,444.0,4,6,OK,1.0
20600,628,Seco,44939,7190858,2023,1,13,230.0,5,7,OK,1.0
20604,628,Seco,44942,7192699,2023,1,16,423.0,1,7,OK,1.0
20608,628,Seco,44943,7193506,2023,1,17,228.0,2,6,OK,1.0
20612,628,Seco,44946,7194972,2023,1,20,329.0,5,3,OK,1.0
20615,628,Seco,44949,7196283,2023,1,23,491.0,1,7,OK,1.0
20616,628,Seco,44949,7197992,2023,1,23,343.0,1,4,OK,1.0
20620,628,Seco,44950,7198671,2023,1,24,164.0,2,5,OK,1.0
20624,628,Seco,44952,7200756,2023,1,26,343.0,4,4,OK,1.0
20627,628,Seco,44953,7201664,2023,1,27,330.0,5,5,OK,1.0
20632,628,Seco,44957,7204676,2023,1,31,617.0,2,12,OK,1.0
20636,628,Seco,44959,7206703,2023,2,2,490.0,4,7,OK,1.0
20639,628,Seco,44960,7207747,2023,2,3,541.0,5,8,OK,1.0
20643,628,Seco,44963,7209408,2023,2,6,371.0,1,2,OK,1.0
20646,628,Seco,44964,7210339,2023,2,7,237.0,2,7,OK,1.0
20650,628,Seco,44966,7212388,2023,2,9,535.0,4,7,OK,1.0
20655,628,Seco,44971,7215363,2023,2,14,76.0,2,1,OK,1.0
20656,628,Seco,44971,7215377,2023,2,14,713.0,2,14,OK,1.0
20660,628,Seco,44973,7217865,2023,2,16,624.0,4,10,OK,1.0
20664,628,Seco,44975,7219013,2023,2,18,776.0,6,11,OK,1.0
20668,628,Seco,44978,7220508,2023,2,21,576.0,2,7,OK,1.0
20671,628,Seco,44980,7223280,2023,2,23,470.0,4,5,OK,1.0
20672,628,Seco,44980,7223309,2023,2,23,36.0,4,1,OK,1.0
20676,628,Seco,44982,7225431,2023,2,25,578.0,6,9,OK,1.0
20679,628,Seco,44985,7227291,2023,2,28,500.0,2,7,OK,1.0
20683,629,Seco,44928,7181209,2023,1,2,525.0,1,9,OK,1.0
20687,629,Seco,44929,7182819,2023,1,3,410.0,2,8,OK,1.0
20691,629,Seco,44931,7184669,2023,1,5,454.0,4,10,OK,1.0
20695,629,Seco,44933,7186457,2023,1,7,457.0,6,7,OK,1.0
20699,629,Seco,44936,7188301,2023,1,10,449.0,2,8,OK,1.0
20703,629,Seco,44938,7190205,2023,1,12,476.0,4,8,OK,1.0
20708,629,Seco,44943,7193613,2023,1,17,672.0,2,14,OK,1.0
20713,629,Seco,44945,7195076,2023,1,19,375.0,4,6,OK,1.0
20714,629,Seco,44945,7195107,2023,1,19,38.0,4,1,OK,1.0
20718,629,Seco,44947,7197205,2023,1,21,403.0,6,7,OK,1.0
20721,629,Seco,44950,7198669,2023,1,24,494.0,2,9,OK,1.0
20726,629,Seco,44952,7200716,2023,1,26,434.0,4,12,OK,1.0
20730,629,Seco,44956,7202940,2023,1,30,431.0,1,7,OK,1.0
20736,629,Seco,44959,7204640,2023,2,2,460.0,4,7,OK,1.0
20737,629,Seco,44959,7206434,2023,2,2,416.0,4,7,OK,1.0
20740,629,Seco,44961,7208479,2023,2,4,462.0,6,8,OK,1.0
20745,629,Seco,44964,7210340,2023,2,7,496.0,2,7,OK,1.0
20749,629,Seco,44966,7211816,2023,2,9,490.0,4,6,OK,1.0
20753,629,Seco,44970,7214072,2023,2,13,505.0,1,8,OK,1.0
20757,629,Seco,44971,7215214,2023,2,14,507.0,2,8,OK,1.0
20761,629,Seco,44973,7217197,2023,2,16,629.0,4,9,OK,1.0
20764,629,Seco,44978,7221118,2023,2,21,527.0,2,7,OK,1.0
20766,629,Seco,44980,7223283,2023,2,23,417.0,4,5,OK,1.0
20767,629,Seco,44980,7223313,2023,2,23,28.0,4,2,OK,1.0
20771,629,Seco,44982,7225593,2023,2,25,471.0,6,8,OK,1.0
20775,629,Seco,44985,7227346,2023,2,28,514.0,2,7,OK,1.0
20779,630,Seco,44929,7182390,2023,1,3,140.0,2,5,OK,1.0
20780,630,Seco,44929,7182409,2023,1,3,13.0,2,1,OK,1.0
20784,630,Seco,44931,7184556,2023,1,5,425.0,4,10,OK,1.0
20789,630,Seco,44933,7185962,2023,1,7,526.0,6,9,OK,1.0
20793,630,Seco,44936,7187887,2023,1,10,353.0,2,5,OK,1.0
20797,630,Seco,44938,7190071,2023,1,12,432.0,4,7,OK,1.0
20801,630,Seco,44940,7191569,2023,1,14,427.0,6,8,OK,1.0
20804,630,Seco,44943,7193137,2023,1,17,422.0,2,7,OK,1.0
20808,630,Seco,44945,7194964,2023,1,19,248.0,4,4,OK,1.0
20812,630,Seco,44947,7196772,2023,1,21,498.0,6,9,OK,1.0
20816,630,Seco,44950,7198664,2023,1,24,446.0,2,7,OK,1.0
20820,630,Seco,44952,7200565,2023,1,26,330.0,4,5,OK,1.0
20824,630,Seco,44954,7202626,2023,1,28,433.0,6,7,OK,1.0
20828,630,Seco,44957,7204636,2023,1,31,523.0,2,8,OK,1.0
20832,630,Seco,44959,7206359,2023,2,2,445.0,4,7,OK,1.0
20836,630,Seco,44961,7208070,2023,2,4,495.0,6,7,OK,1.0
20840,630,Seco,44964,7209852,2023,2,7,594.0,2,10,OK,1.0
20844,630,Seco,44966,7211813,2023,2,9,388.0,4,5,OK,1.0
20849,630,Seco,44972,7216771,2023,2,15,782.0,3,14,OK,1.0
20853,630,Seco,44973,7217692,2023,2,16,311.0,4,6,OK,1.0
20857,630,Seco,44975,7219296,2023,2,18,624.0,6,9,OK,1.0
20860,630,Seco,44977,7220039,2023,2,20,202.0,1,2,OK,1.0
20864,630,Seco,44979,7221928,2023,2,22,542.0,3,6,OK,1.0
20868,630,Seco,44980,7223061,2023,2,23,354.0,4,7,OK,1.0
20872,630,Seco,44982,7225426,2023,2,25,586.0,6,8,OK,1.0
20876,630,Seco,44984,7226331,2023,2,27,148.0,1,3,OK,1.0
20880,631,Seco,44929,7182724,2023,1,3,491.0,2,8,OK,1.0
20881,631,Seco,44929,7182739,2023,1,3,28.0,2,1,OK,1.0
20885,631,Seco,44931,7184283,2023,1,5,431.0,4,8,OK,1.0
20889,631,Seco,44933,7186101,2023,1,7,446.0,6,6,OK,1.0
20892,631,Seco,44936,7188215,2023,1,10,437.0,2,8,OK,1.0
20896,631,Seco,44938,7189779,2023,1,12,571.0,4,8,OK,1.0
20899,631,Seco,44940,7191570,2023,1,14,457.0,6,7,OK,1.0
20903,631,Seco,44943,7193401,2023,1,17,380.0,2,6,OK,1.0
20907,631,Seco,44947,7196869,2023,1,21,839.0,6,17,OK,1.0
20911,631,Seco,44950,7198663,2023,1,24,524.0,2,8,OK,1.0
20915,631,Seco,44952,7200612,2023,1,26,643.0,4,11,OK,1.0
20918,631,Seco,44954,7202589,2023,1,28,508.0,6,9,OK,1.0
20924,631,Seco,44957,7204228,2023,1,31,459.0,2,6,OK,1.0
20929,631,Seco,44961,7207725,2023,2,4,782.0,6,18,OK,1.0
20933,631,Seco,44966,7212175,2023,2,9,706.0,4,13,OK,1.0
20937,631,Seco,44973,7217803,2023,2,16,1022.0,4,22,OK,1.0
20941,631,Seco,44975,7219522,2023,2,18,260.0,6,6,OK,1.0
20944,631,Seco,44978,7221104,2023,2,21,645.0,2,8,OK,1.0
20949,631,Seco,44980,7223019,2023,2,23,545.0,4,6,OK,1.0
20950,631,Seco,44980,7223029,2023,2,23,40.0,4,2,OK,1.0
20953,631,Seco,44982,7225496,2023,2,25,552.0,6,7,OK,1.0
20954,631,Seco,44982,7225511,2023,2,25,42.0,6,1,OK,1.0
20958,631,Seco,44985,7226826,2023,2,28,527.0,2,7,OK,1.0
20961,634,Seco,44928,7181488,2023,1,2,306.0,1,3,OK,1.0
20964,634,Seco,44930,7183697,2023,1,4,586.0,3,12,OK,1.0
20967,634,Seco,44932,7185144,2023,1,6,448.0,5,7,OK,1.0
20971,634,Seco,44935,7187058,2023,1,9,502.0,1,8,OK,1.0
20975,634,Seco,44937,7188860,2023,1,11,580.0,3,9,OK,1.0
20979,634,Seco,44939,7190672,2023,1,13,442.0,5,7,OK,1.0
20983,634,Seco,44942,7192642,2023,1,16,408.0,1,6,OK,1.0
20987,634,Seco,44944,7194156,2023,1,18,556.0,3,8,OK,1.0
20991,634,Seco,44946,7195852,2023,1,20,493.0,5,8,OK,1.0
20995,634,Seco,44949,7197678,2023,1,23,425.0,1,6,OK,1.0
20999,634,Seco,44951,7199548,2023,1,25,376.0,3,4,OK,1.0
21003,634,Seco,44953,7201295,2023,1,27,519.0,5,8,OK,1.0
21007,634,Seco,44956,7203669,2023,1,30,530.0,1,7,OK,1.0
21008,634,Seco,44956,7203680,2023,1,30,41.0,1,1,OK,1.0
21012,634,Seco,44958,7205277,2023,2,1,614.0,3,10,OK,1.0
21016,634,Seco,44960,7207049,2023,2,3,532.0,5,6,OK,1.0
21020,634,Seco,44963,7209169,2023,2,6,554.0,1,8,OK,1.0
21024,634,Seco,44965,7211403,2023,2,8,557.0,3,9,OK,1.0
21028,634,Seco,44967,7212882,2023,2,10,554.0,5,9,OK,1.0
21032,634,Seco,44970,7215015,2023,2,13,476.0,1,6,OK,1.0
21036,634,Seco,44972,7216440,2023,2,15,593.0,3,9,OK,1.0
21040,634,Seco,44974,7218335,2023,2,17,767.0,5,12,OK,1.0
21044,634,Seco,44977,7220035,2023,2,20,413.0,1,3,OK,1.0
21048,634,Seco,44979,7222195,2023,2,22,552.0,3,7,OK,1.0
21051,634,Seco,44981,7223651,2023,2,24,607.0,5,8,OK,1.0
21056,634,Seco,44984,7225860,2023,2,27,557.0,1,8,OK,1.0
21060,637,Seco,44929,7182173,2023,1,3,301.0,2,5,OK,1.0
21061,637,Seco,44929,7182182,2023,1,3,55.0,2,1,OK,1.0
21065,637,Seco,44930,7183024,2023,1,4,436.0,3,7,OK,1.0
21066,637,Seco,44930,7183145,2023,1,4,56.0,3,1,OK,1.0
21069,637,Seco,44931,7183994,2023,1,5,301.0,4,4,OK,1.0
21072,637,Seco,44932,7184855,2023,1,6,363.0,5,6,OK,1.0
21074,637,Seco,44933,7185736,2023,1,7,299.0,6,4,OK,1.0
21077,637,Seco,44935,7186809,2023,1,9,457.0,1,7,OK,1.0
21081,637,Seco,44937,7188578,2023,1,11,300.0,3,5,OK,1.0
21084,637,Seco,44938,7189529,2023,1,12,317.0,4,4,OK,1.0
21088,637,Seco,44939,7190392,2023,1,13,280.0,5,4,OK,1.0
21091,637,Seco,44940,7191315,2023,1,14,321.0,6,5,OK,1.0
21094,637,Seco,44942,7192077,2023,1,16,300.0,1,6,OK,1.0
21095,637,Seco,44942,7192081,2023,1,16,47.0,1,1,OK,1.0
21099,637,Seco,44944,7193857,2023,1,18,298.0,3,4,OK,1.0
21101,637,Seco,44945,7194819,2023,1,19,243.0,4,3,OK,1.0
21104,637,Seco,44946,7195726,2023,1,20,268.0,5,5,OK,1.0
21108,637,Seco,44947,7196585,2023,1,21,310.0,6,4,OK,1.0
21112,637,Seco,44949,7197455,2023,1,23,321.0,1,4,OK,1.0
21114,637,Seco,44951,7199428,2023,1,25,327.0,3,5,OK,1.0
21118,637,Seco,44952,7200458,2023,1,26,310.0,4,4,OK,1.0
21122,637,Seco,44953,7201372,2023,1,27,287.0,5,4,OK,1.0
21126,637,Seco,44954,7202303,2023,1,28,359.0,6,4,OK,1.0
21130,637,Seco,44956,7203178,2023,1,30,406.0,1,5,OK,1.0
21134,637,Seco,44958,7205074,2023,2,1,470.0,3,6,OK,1.0
21138,637,Seco,44959,7206036,2023,2,2,335.0,4,5,OK,1.0
21142,637,Seco,44961,7207942,2023,2,4,510.0,6,7,OK,1.0
21146,637,Seco,44963,7208843,2023,2,6,430.0,1,5,OK,1.0
21150,637,Seco,44964,7209638,2023,2,7,433.0,2,4,OK,1.0
21154,637,Seco,44966,7211788,2023,2,9,432.0,4,6,OK,1.0
21158,637,Seco,44967,7212594,2023,2,10,412.0,5,6,OK,1.0
21162,637,Seco,44968,7213592,2023,2,11,297.0,6,4,OK,1.0
21166,637,Seco,44971,7215197,2023,2,14,487.0,2,6,OK,1.0
21170,637,Seco,44973,7217187,2023,2,16,652.0,4,10,OK,1.0
21174,637,Seco,44974,7218100,2023,2,17,433.0,5,4,OK,1.0
21177,637,Seco,44977,7219899,2023,2,20,376.0,1,4,OK,1.0
21180,637,Seco,44978,7220838,2023,2,21,73.0,2,1,OK,1.0
21183,637,Seco,44979,7221717,2023,2,22,108.0,3,3,OK,1.0
21186,637,Seco,44980,7222849,2023,2,23,403.0,4,4,OK,1.0
21190,637,Seco,44981,7223996,2023,2,24,377.0,5,5,OK,1.0
21194,637,Seco,44982,7224831,2023,2,25,373.0,6,4,OK,1.0
21197,637,Seco,44984,7225756,2023,2,27,441.0,1,6,OK,1.0
21201,637,Seco,44985,7226625,2023,2,28,284.0,2,4,OK,1.0
21205,638,Seco,44929,7182394,2023,1,3,513.0,2,7,OK,1.0
21209,638,Seco,44930,7183362,2023,1,4,385.0,3,7,OK,1.0
21210,638,Seco,44930,7183382,2023,1,4,62.0,3,2,OK,1.0
21213,638,Seco,44932,7185190,2023,1,6,431.0,5,5,OK,1.0
21217,638,Seco,44933,7186242,2023,1,7,414.0,6,7,OK,1.0
21220,638,Seco,44936,7187938,2023,1,10,747.0,2,13,OK,1.0
21223,638,Seco,44937,7188919,2023,1,11,285.0,3,7,OK,1.0
21227,638,Seco,44939,7190759,2023,1,13,673.0,5,12,OK,1.0
21232,638,Seco,44943,7193435,2023,1,17,770.0,2,14,OK,1.0
21236,638,Seco,44944,7194175,2023,1,18,183.0,3,5,OK,1.0
21238,638,Seco,44946,7195890,2023,1,20,569.0,5,8,OK,1.0
21241,638,Seco,44947,7196872,2023,1,21,499.0,6,6,OK,1.0
21244,638,Seco,44952,7199627,2023,1,26,734.0,4,14,OK,1.0
21247,638,Seco,44953,7201463,2023,1,27,149.0,5,4,OK,1.0
21248,638,Seco,44953,7202101,2023,1,27,685.0,5,12,OK,1.0
21252,638,Seco,44957,7204291,2023,1,31,715.0,2,14,OK,1.0
21256,638,Seco,44958,7205656,2023,2,1,524.0,3,4,OK,1.0
21260,638,Seco,44960,7207317,2023,2,3,635.0,5,11,OK,1.0
21264,638,Seco,44963,7208577,2023,2,6,623.0,1,9,OK,1.0
21268,638,Seco,44964,7210191,2023,2,7,600.0,2,10,OK,1.0
21272,638,Seco,44965,7211075,2023,2,8,191.0,3,5,OK,1.0
21275,638,Seco,44967,7213167,2023,2,10,640.0,5,9,OK,1.0
21281,638,Seco,44971,7215839,2023,2,14,776.0,2,14,OK,1.0
21284,638,Seco,44972,7216567,2023,2,15,218.0,3,6,OK,1.0
21288,638,Seco,44975,7219524,2023,2,18,511.0,6,7,OK,1.0
21292,638,Seco,44978,7220877,2023,2,21,628.0,2,9,OK,1.0
21296,638,Seco,44979,7221932,2023,2,22,377.0,3,6,OK,1.0
21300,638,Seco,44981,7224522,2023,2,24,517.0,5,8,OK,1.0
21304,638,Seco,44982,7225500,2023,2,25,273.0,6,6,OK,1.0
21308,638,Seco,44985,7227289,2023,2,28,517.0,2,8,OK,1.0
21312,642,Seco,44930,7183488,2023,1,4,751.0,3,15,OK,1.0
21318,642,Seco,44939,7190644,2023,1,13,645.0,5,14,OK,1.0
21321,642,Seco,44944,7194079,2023,1,18,17.0,3,1,OK,1.0
21322,642,Seco,44944,7194105,2023,1,18,227.0,3,2,OK,1.0
21325,642,Seco,44949,7196739,2023,1,23,242.0,1,2,OK,1.0
21326,642,Seco,44949,7197590,2023,1,23,269.0,1,3,OK,1.0
21328,642,Seco,44951,7199550,2023,1,25,187.0,3,1,OK,1.0
21332,642,Seco,44954,7202587,2023,1,28,314.0,6,6,OK,1.0
21334,642,Seco,44956,7203427,2023,1,30,242.0,1,3,OK,1.0
21335,642,Seco,44956,7203449,2023,1,30,13.0,1,1,OK,1.0
21337,642,Seco,44958,7204987,2023,2,1,217.0,3,2,OK,1.0
